Node                              Forfather Fraction
------------------------------  --------------------
(482.61187744140625, -30.0, 1)                  0.9
(484.61187744140625, -30.0, 2)                  0.9
(486.61187744140625, -30.0, 2)                  0.9
(480.3160400390625, -30.0, 2)                   0.9
(482.3160400390625, -30.0, 2)                   0.9
(484.3160400390625, -30.0, 1)                   0.9
(486.3160400390625, -30.0, 2)                   0.9
(476.84698486328125, -30.0, 1)                  0.9
(478.84698486328125, -30.0, 1)                  0.9
(479.03289794921875, -30.0, 1)                  0.9
(481.03289794921875, -30.0, 1)                  0.9
(482.49969482421875, -30.0, 2)                  0.9
(484.49969482421875, -30.0, 2)                  0.9
(479.39276123046875, -30.0, 2)                  0.9
(481.39276123046875, -30.0, 2)                  0.9
(478.78070068359375, -30.0, 2)                  0.9
(480.78070068359375, -30.0, 2)                  0.9
(482.78070068359375, -30.0, 2)                  0.9
(484.78070068359375, -30.0, 1)                  0.9
(478.699951171875, -30.0, 1)                    0.9
(480.699951171875, -30.0, 1)                    0.9
(482.699951171875, -30.0, 2)                    0.9
(484.699951171875, -30.0, 2)                    0.9
(481.30206298828125, -30.0, 1)                  0.9
(483.30206298828125, -30.0, 2)                  0.9
(477.2454833984375, -30.0, 2)                   0.9
(479.2454833984375, -30.0, 2)                   0.9
(481.2454833984375, -30.0, 2)                   0.9
(479.135498046875, -30.0, 1)                    0.9
(481.135498046875, -30.0, 2)                    0.9
(481.01898193359375, -30.0, 2)                  0.9
(483.01898193359375, -30.0, 2)                  0.9
(485.01898193359375, -30.0, 2)                  0.9
(487.01898193359375, -30.0, 2)                  0.9
(489.01898193359375, -30.0, 1)                  0.9
(482.44219970703125, -30.0, 1)                  0.9
(486.12664794921875, -30.0, 1)                  0.9
(488.12664794921875, -30.0, 2)                  0.9
(479.07293701171875, -30.0, 2)                  0.9
(481.07293701171875, -30.0, 1)                  0.9
(483.07293701171875, -30.0, 2)                  0.9
(485.07293701171875, -30.0, 2)                  0.9
(483.85894775390625, -30.0, 2)                  0.9
(485.85894775390625, -30.0, 2)                  0.9
(478.243896484375, -30.0, 1)                    0.9
(480.243896484375, -30.0, 2)                    0.9
(482.243896484375, -30.0, 1)                    0.9
(475.70391845703125, -30.0, 2)                  0.9
(477.70391845703125, -30.0, 1)                  0.9
(479.70391845703125, -30.0, 2)                  0.9
(481.70391845703125, -30.0, 2)                  0.9
(479.215576171875, -30.0, 2)                    0.9
(481.215576171875, -30.0, 2)                    0.9
(483.215576171875, -30.0, 1)                    0.9
(482.87567138671875, -30.0, 1)                  0.9
(484.87567138671875, -30.0, 1)                  0.9
(486.87567138671875, -30.0, 1)                  0.9
(488.87567138671875, -30.0, 1)                  0.9
(482.5302734375, -30.0, 2)                      0.9
(477.803955078125, -30.0, 2)                    0.9
(479.803955078125, -30.0, 1)                    0.9
(481.803955078125, -30.0, 2)                    0.9
(477.455078125, -30.0, 2)                       0.9
(479.455078125, -30.0, 1)                       0.9
(481.455078125, -30.0, 2)                       0.9
(487.8154296875, -30.0, 2)                      0.9
(489.8154296875, -30.0, 2)                      0.9
(482.15618896484375, -30.0, 2)                  0.9
(484.15618896484375, -30.0, 2)                  0.9
(481.15362548828125, -30.0, 2)                  0.9
(483.15362548828125, -30.0, 1)                  0.9
(485.15362548828125, -30.0, 1)                  0.9
(487.15362548828125, -30.0, 2)                  0.9
(483.4432373046875, -30.0, 1)                   0.9
(485.4432373046875, -30.0, 2)                   0.9
(478.0855712890625, -30.0, 2)                   0.9
(480.0855712890625, -30.0, 1)                   0.9
(482.0855712890625, -30.0, 1)                   0.9
(485.37896728515625, -30.0, 2)                  0.9
(487.37896728515625, -30.0, 2)                  0.9
(478.3564453125, -30.0, 1)                      0.9
(480.3564453125, -30.0, 1)                      0.9
(482.3564453125, -30.0, 1)                      0.9
(484.3564453125, -30.0, 2)                      0.9
(484.35662841796875, -30.0, 2)                  0.9
(486.35662841796875, -30.0, 2)                  0.9
(488.35662841796875, -30.0, 2)                  0.9
(480.747802734375, -30.0, 1)                    0.9
(482.747802734375, -30.0, 2)                    0.9
(484.747802734375, -30.0, 1)                    0.9
(478.650390625, -30.0, 1)                       0.9
(480.650390625, -30.0, 1)                       0.9
(482.650390625, -30.0, 2)                       0.9
(482.630126953125, -30.0, 2)                    0.9
(479.19549560546875, -30.0, 1)                  0.9
(481.19549560546875, -30.0, 2)                  0.9
(483.19549560546875, -30.0, 2)                  0.9
(476.3787841796875, -30.0, 2)                   0.9
(478.3787841796875, -30.0, 1)                   0.9
(475.4188232421875, -30.0, 1)                   0.9
(477.4188232421875, -30.0, 1)                   0.9
(479.4188232421875, -30.0, 1)                   0.9
(481.4188232421875, -30.0, 1)                   0.9
(483.4188232421875, -30.0, 1)                   0.9
(483.57672119140625, -30.0, 1)                  0.9
(485.57672119140625, -30.0, 2)                  0.9
(482.35357666015625, -30.0, 1)                  0.9
(484.35357666015625, -30.0, 1)                  0.9
(479.7099609375, -30.0, 1)                      0.9
(481.7099609375, -30.0, 2)                      0.9
(483.46905517578125, -30.0, 1)                  0.9
(485.46905517578125, -30.0, 2)                  0.9
(480.90625, -30.0, 2)                           0.9
(482.90625, -30.0, 2)                           0.9
(484.90625, -30.0, 2)                           0.9
(481.159423828125, -30.0, 1)                    0.9
(483.159423828125, -30.0, 2)                    0.9
(485.159423828125, -30.0, 2)                    0.9
(487.159423828125, -30.0, 2)                    0.9
(475.6339111328125, -30.0, 2)                   0.9
(477.6339111328125, -30.0, 2)                   0.9
(479.6339111328125, -30.0, 2)                   0.9
(483.0721435546875, -30.0, 1)                   0.9
(481.6058349609375, -30.0, 1)                   0.9
(483.6058349609375, -30.0, 2)                   0.9
(477.4359130859375, -30.0, 2)                   0.9
(479.4359130859375, -30.0, 1)                   0.9
(481.4359130859375, -30.0, 2)                   0.9
(483.4359130859375, -30.0, 1)                   0.9
(480.1412353515625, -30.0, 1)                   0.9
(482.1412353515625, -30.0, 1)                   0.9
(479.4759521484375, -30.0, 1)                   0.9
(481.4759521484375, -30.0, 2)                   0.9
(483.4759521484375, -30.0, 1)                   0.9
(485.4759521484375, -30.0, 1)                   0.9
(480.0106201171875, -30.0, 2)                   0.9
(482.0106201171875, -30.0, 2)                   0.9
(484.0106201171875, -30.0, 1)                   0.9
(486.0106201171875, -30.0, 1)                   0.9
(481.86346435546875, -30.0, 1)                  0.9
(483.86346435546875, -30.0, 1)                  0.9
(479.01934814453125, -30.0, 1)                  0.9
(481.01934814453125, -30.0, 2)                  0.9
(483.01934814453125, -30.0, 1)                  0.9
(485.01934814453125, -30.0, 2)                  0.9
(476.55426025390625, -30.0, 2)                  0.9
(478.55426025390625, -30.0, 1)                  0.9
(480.55426025390625, -30.0, 1)                  0.9
(482.55426025390625, -30.0, 1)                  0.9
(484.55426025390625, -30.0, 1)                  0.9
(481.185302734375, -30.0, 2)                    0.9
(483.185302734375, -30.0, 1)                    0.9
(479.5411376953125, -30.0, 2)                   0.9
(481.0594482421875, -30.0, 2)                   0.9
(483.0594482421875, -30.0, 1)                   0.9
(485.0594482421875, -30.0, 2)                   0.9
(487.0594482421875, -30.0, 1)                   0.9
(475.0164794921875, -30.0, 2)                   0.9
(477.0164794921875, -30.0, 1)                   0.9
(479.0164794921875, -30.0, 2)                   0.9
(481.0164794921875, -30.0, 2)                   0.9
(483.0164794921875, -30.0, 1)                   0.9
(485.0164794921875, -30.0, 2)                   0.9
(475.7884521484375, -30.0, 2)                   0.9
(477.7884521484375, -30.0, 1)                   0.9
(479.7884521484375, -30.0, 2)                   0.9
(481.7884521484375, -30.0, 1)                   0.9
(481.1839599609375, -30.0, 2)                   0.9
(483.3482666015625, -30.0, 2)                   0.9
(485.3482666015625, -30.0, 1)                   0.9
(479.240234375, -30.0, 1)                       0.9
(481.240234375, -30.0, 2)                       0.9
(483.240234375, -30.0, 1)                       0.9
(485.240234375, -30.0, 1)                       0.9
(480.68609619140625, -30.0, 2)                  0.9
(482.68609619140625, -30.0, 1)                  0.9
(479.9278564453125, -30.0, 2)                   0.9
(481.9278564453125, -30.0, 1)                   0.9
(483.9278564453125, -30.0, 1)                   0.9
(485.9278564453125, -30.0, 2)                   0.9
(482.235107421875, -30.0, 2)                    0.9
(484.235107421875, -30.0, 1)                    0.9
(486.235107421875, -30.0, 1)                    0.9
(488.235107421875, -30.0, 1)                    0.9
(480.0189208984375, -30.0, 2)                   0.9
(482.0189208984375, -30.0, 2)                   0.9
(484.0189208984375, -30.0, 1)                   0.9
(480.264892578125, -30.0, 1)                    0.9
(482.264892578125, -30.0, 2)                    0.9
(482.409423828125, -30.0, 2)                    0.9
(484.409423828125, -30.0, 2)                    0.9
(486.409423828125, -30.0, 1)                    0.9
(488.409423828125, -30.0, 2)                    0.9
(478.823486328125, -30.0, 2)                    0.9
(480.823486328125, -30.0, 2)                    0.9
(482.823486328125, -30.0, 1)                    0.9
(484.823486328125, -30.0, 1)                    0.9
(480.2547607421875, -30.0, 2)                   0.9
(482.2547607421875, -30.0, 2)                   0.9
(474.95928955078125, -30.0, 1)                  0.9
(476.95928955078125, -30.0, 2)                  0.9
(478.95928955078125, -30.0, 2)                  0.9
(480.95928955078125, -30.0, 2)                  0.9
(480.1986083984375, -30.0, 2)                   0.9
(482.1986083984375, -30.0, 1)                   0.9
(480.20343017578125, -30.0, 2)                  0.9
(476.930419921875, -30.0, 1)                    0.9
(478.930419921875, -30.0, 2)                    0.9
(480.930419921875, -30.0, 2)                    0.9
(482.930419921875, -30.0, 1)                    0.9
(478.59881591796875, -30.0, 2)                  0.9
(480.59881591796875, -30.0, 2)                  0.9
(482.59881591796875, -30.0, 1)                  0.9
(484.59881591796875, -30.0, 1)                  0.9
(482.5166015625, -30.0, 1)                      0.9
(484.5166015625, -30.0, 2)                      0.9
(485.16375732421875, -30.0, 1)                  0.9
(487.16375732421875, -30.0, 1)                  0.9
(489.16375732421875, -30.0, 2)                  0.9
(479.59979248046875, -30.0, 1)                  0.9
(481.59979248046875, -30.0, 2)                  0.9
(483.59979248046875, -30.0, 1)                  0.9
(482.3829345703125, -30.0, 1)                   0.9
(484.3829345703125, -30.0, 1)                   0.9
(482.6119384765625, -30.0, 1)                   0.9
(484.6119384765625, -30.0, 2)                   0.9
(486.6119384765625, -30.0, 2)                   0.9
(488.6119384765625, -30.0, 2)                   0.9
(476.96075439453125, -30.0, 2)                  0.9
(478.96075439453125, -30.0, 1)                  0.9
(480.96075439453125, -30.0, 2)                  0.9
(476.90625, -30.0, 2)                           0.9
(478.90625, -30.0, 2)                           0.9
(480.91998291015625, -30.0, 2)                  0.9
(482.91998291015625, -30.0, 2)                  0.9
(475.37811279296875, -30.0, 1)                  0.9
(477.37811279296875, -30.0, 1)                  0.9
(479.37811279296875, -30.0, 2)                  0.9
(481.37811279296875, -30.0, 2)                  0.9
(484.35308837890625, -30.0, 2)                  0.9
(486.35308837890625, -30.0, 1)                  0.9
(488.35308837890625, -30.0, 2)                  0.9
(484.39947509765625, -30.0, 2)                  0.9
(486.39947509765625, -30.0, 2)                  0.9
(479.408203125, -30.0, 2)                       0.9
(481.408203125, -30.0, 1)                       0.9
(483.408203125, -30.0, 1)                       0.9
(485.408203125, -30.0, 2)                       0.9
(484.01251220703125, -30.0, 2)                  0.9
(486.01251220703125, -30.0, 2)                  0.9
(472.71826171875, -30.0, 2)                     0.9
(474.71826171875, -30.0, 2)                     0.9
(476.71826171875, -30.0, 2)                     0.9
(478.71826171875, -30.0, 1)                     0.9
(480.71826171875, -30.0, 1)                     0.9
(479.81292724609375, -30.0, 1)                  0.9
(481.81292724609375, -30.0, 2)                  0.9
(479.02728271484375, -30.0, 2)                  0.9
(481.02728271484375, -30.0, 2)                  0.9
(483.02728271484375, -30.0, 1)                  0.9
(485.02728271484375, -30.0, 1)                  0.9
(480.2630615234375, -30.0, 1)                   0.9
(482.2630615234375, -30.0, 2)                   0.9
(479.6322021484375, -30.0, 2)                   0.9
(481.6322021484375, -30.0, 1)                   0.9
(483.6322021484375, -30.0, 1)                   0.9
(485.6322021484375, -30.0, 1)                   0.9
(477.87701416015625, -30.0, 1)                  0.9
(479.87701416015625, -30.0, 2)                  0.9
(481.87701416015625, -30.0, 2)                  0.9
(483.87701416015625, -30.0, 2)                  0.9
(476.65252685546875, -30.0, 2)                  0.9
(478.65252685546875, -30.0, 2)                  0.9
(480.65252685546875, -30.0, 1)                  0.9
(482.65252685546875, -30.0, 2)                  0.9
(478.81610107421875, -30.0, 2)                  0.9
(480.81610107421875, -30.0, 1)                  0.9
(482.81610107421875, -30.0, 1)                  0.9
(484.81610107421875, -30.0, 2)                  0.9
(478.23193359375, -30.0, 2)                     0.9
(480.23193359375, -30.0, 2)                     0.9
(482.23193359375, -30.0, 1)                     0.9
(484.23193359375, -30.0, 2)                     0.9
(481.88153076171875, -30.0, 1)                  0.9
(483.88153076171875, -30.0, 2)                  0.9
(485.88153076171875, -30.0, 2)                  0.9
(478.05364990234375, -30.0, 2)                  0.9
(480.05364990234375, -30.0, 2)                  0.9
(482.05364990234375, -30.0, 2)                  0.9
(484.05364990234375, -30.0, 1)                  0.9
(475.37481689453125, -30.0, 2)                  0.9
(477.37481689453125, -30.0, 1)                  0.9
(483.94073486328125, -30.0, 2)                  0.9
(485.94073486328125, -30.0, 2)                  0.9
(487.94073486328125, -30.0, 2)                  0.9
(489.94073486328125, -30.0, 2)                  0.9
(481.6123046875, -30.0, 1)                      0.9
(483.6123046875, -30.0, 2)                      0.9
(478.14654541015625, -30.0, 2)                  0.9
(480.14654541015625, -30.0, 2)                  0.9
(483.40484619140625, -30.0, 1)                  0.9
(476.71722412109375, -30.0, 2)                  0.9
(478.71722412109375, -30.0, 1)                  0.9
(480.71722412109375, -30.0, 1)                  0.9
(479.225830078125, -30.0, 2)                    0.9
(481.225830078125, -30.0, 2)                    0.9
(477.20263671875, -30.0, 2)                     0.9
(479.20263671875, -30.0, 1)                     0.9
(481.20263671875, -30.0, 2)                     0.9
(483.20263671875, -30.0, 2)                     0.9
(483.78643798828125, -30.0, 1)                  0.9
(478.717041015625, -30.0, 2)                    0.9
(480.717041015625, -30.0, 1)                    0.9
(482.717041015625, -30.0, 1)                    0.9
(480.30712890625, -30.0, 1)                     0.9
(479.33984375, -30.0, 1)                        0.9
(481.33984375, -30.0, 1)                        0.9
(483.33984375, -30.0, 2)                        0.9
(485.33984375, -30.0, 2)                        0.9
(477.101318359375, -30.0, 1)                    0.9
(479.101318359375, -30.0, 1)                    0.9
(481.101318359375, -30.0, 2)                    0.9
(483.101318359375, -30.0, 1)                    0.9
(473.6551513671875, -30.0, 1)                   0.9
(475.6551513671875, -30.0, 1)                   0.9
(477.6551513671875, -30.0, 2)                   0.9
(484.2930908203125, -30.0, 1)                   0.9
(486.2930908203125, -30.0, 2)                   0.9
(481.27056884765625, -30.0, 2)                  0.9
(483.27056884765625, -30.0, 2)                  0.9
(474.07904052734375, -30.0, 2)                  0.9
(476.07904052734375, -30.0, 2)                  0.9
(478.07904052734375, -30.0, 2)                  0.9
(480.07904052734375, -30.0, 1)                  0.9
(482.07904052734375, -30.0, 1)                  0.9
(484.07904052734375, -30.0, 1)                  0.9
(483.4805908203125, -30.0, 2)                   0.9
(485.4805908203125, -30.0, 2)                   0.9
(483.35418701171875, -30.0, 2)                  0.9
(485.35418701171875, -30.0, 1)                  0.9
(478.4110107421875, -30.0, 1)                   0.9
(480.4110107421875, -30.0, 2)                   0.9
(481.31201171875, -30.0, 1)                     0.9
(476.82501220703125, -30.0, 2)                  0.9
(478.82501220703125, -30.0, 1)                  0.9
(477.24908447265625, -30.0, 2)                  0.9
(479.24908447265625, -30.0, 1)                  0.9
(481.24908447265625, -30.0, 2)                  0.9
(477.57470703125, -30.0, 1)                     0.9
(479.57470703125, -30.0, 1)                     0.9
(481.57470703125, -30.0, 2)                     0.9
(483.57470703125, -30.0, 1)                     0.9
(482.25665283203125, -30.0, 2)                  0.9
(484.25665283203125, -30.0, 1)                  0.9
(484.7176513671875, -30.0, 2)                   0.9
(481.4627685546875, -30.0, 2)                   0.9
(483.4627685546875, -30.0, 2)                   0.9
(479.0009765625, -30.0, 1)                      0.9
(481.0009765625, -30.0, 1)                      0.9
(483.0009765625, -30.0, 2)                      0.9
(485.0009765625, -30.0, 2)                      0.9
(481.73809814453125, -30.0, 2)                  0.9
(483.73809814453125, -30.0, 2)                  0.9
(485.73809814453125, -30.0, 1)                  0.9
(482.44635009765625, -30.0, 1)                  0.9
(484.05743408203125, -30.0, 2)                  0.9
(486.05743408203125, -30.0, 1)                  0.9
(488.05743408203125, -30.0, 2)                  0.9
(490.05743408203125, -30.0, 1)                  0.9
(480.1566162109375, -30.0, 1)                   0.9
(482.1566162109375, -30.0, 2)                   0.9
(484.1566162109375, -30.0, 2)                   0.9
(481.77801513671875, -30.0, 1)                  0.9
(480.5377197265625, -30.0, 1)                   0.9
(478.19854736328125, -30.0, 2)                  0.9
(480.19854736328125, -30.0, 1)                  0.9
(482.19854736328125, -30.0, 1)                  0.9
(484.19854736328125, -30.0, 1)                  0.9
(477.8409423828125, -30.0, 2)                   0.9
(479.8409423828125, -30.0, 1)                   0.9
(481.8409423828125, -30.0, 1)                   0.9
(483.8409423828125, -30.0, 2)                   0.9
(474.5550537109375, -30.0, 2)                   0.9
(476.5550537109375, -30.0, 2)                   0.9
(478.5550537109375, -30.0, 2)                   0.9
(480.5550537109375, -30.0, 2)                   0.9
(478.282958984375, -30.0, 2)                    0.9
(480.282958984375, -30.0, 2)                    0.9
(482.282958984375, -30.0, 2)                    0.9
(479.512939453125, -30.0, 2)                    0.9
(481.512939453125, -30.0, 1)                    0.9
(484.70220947265625, -30.0, 2)                  0.9
(486.70220947265625, -30.0, 1)                  0.9
(479.9560546875, -30.0, 2)                      0.9
(481.9560546875, -30.0, 2)                      0.9
(478.231689453125, -30.0, 1)                    0.9
(480.231689453125, -30.0, 1)                    0.9
(482.231689453125, -30.0, 1)                    0.9
(483.0391845703125, -30.0, 2)                   0.9
(485.0391845703125, -30.0, 1)                   0.9
(478.04266357421875, -30.0, 1)                  0.9
(480.04266357421875, -30.0, 2)                  0.9
(482.04266357421875, -30.0, 1)                  0.9
(484.04266357421875, -30.0, 1)                  0.9
(477.2591552734375, -30.0, 1)                   0.9
(479.2591552734375, -30.0, 2)                   0.9
(481.2591552734375, -30.0, 2)                   0.9
(483.2591552734375, -30.0, 2)                   0.9
(485.2591552734375, -30.0, 1)                   0.9
(481.00537109375, -30.0, 2)                     0.9
(486.55328369140625, -30.0, 2)                  0.9
(483.60955810546875, -30.0, 2)                  0.9
(485.60955810546875, -30.0, 2)                  0.9
(487.60955810546875, -30.0, 2)                  0.9
(477.182373046875, -30.0, 2)                    0.9
(479.182373046875, -30.0, 1)                    0.9
(481.182373046875, -30.0, 2)                    0.9
(486.0614013671875, -30.0, 2)                   0.9
(477.97222900390625, -30.0, 2)                  0.9
(479.97222900390625, -30.0, 1)                  0.9
(481.97222900390625, -30.0, 1)                  0.9
(475.7080078125, -30.0, 1)                      0.9
(477.7080078125, -30.0, 2)                      0.9
(479.7080078125, -30.0, 2)                      0.9
(481.7080078125, -30.0, 2)                      0.9
(482.8115234375, -30.0, 2)                      0.9
(484.8115234375, -30.0, 2)                      0.9
(476.9141845703125, -30.0, 2)                   0.9
(478.9141845703125, -30.0, 1)                   0.9
(480.9141845703125, -30.0, 2)                   0.9
(482.9141845703125, -30.0, 2)                   0.9
(474.93035888671875, -30.0, 1)                  0.9
(476.93035888671875, -30.0, 1)                  0.9
(478.93035888671875, -30.0, 2)                  0.9
(480.93035888671875, -30.0, 1)                  0.9
(472.751953125, -30.0, 1)                       0.9
(474.751953125, -30.0, 1)                       0.9
(476.751953125, -30.0, 1)                       0.9
(478.751953125, -30.0, 2)                       0.9
(482.58856201171875, -30.0, 1)                  0.9
(484.58856201171875, -30.0, 2)                  0.9
(486.58856201171875, -30.0, 2)                  0.9
(480.714599609375, -30.0, 2)                    0.9
(482.714599609375, -30.0, 2)                    0.9
(476.88543701171875, -30.0, 1)                  0.9
(478.88543701171875, -30.0, 2)                  0.9
(480.88543701171875, -30.0, 2)                  0.9
(482.88543701171875, -30.0, 2)                  0.9
(484.88543701171875, -30.0, 2)                  0.9
(478.0263671875, -30.0, 2)                      0.9
(480.0263671875, -30.0, 1)                      0.9
(481.10107421875, -30.0, 1)                     0.9
(483.10107421875, -30.0, 2)                     0.9
(485.10107421875, -30.0, 1)                     0.9
(478.8922119140625, -30.0, 2)                   0.9
(480.8922119140625, -30.0, 2)                   0.9
(482.8922119140625, -30.0, 1)                   0.9
(484.8922119140625, -30.0, 1)                   0.9
(479.21063232421875, -30.0, 1)                  0.9
(481.21063232421875, -30.0, 1)                  0.9
(483.21063232421875, -30.0, 1)                  0.9
(478.6802978515625, -30.0, 2)                   0.9
(480.6802978515625, -30.0, 2)                   0.9
(482.6802978515625, -30.0, 2)                   0.9
(484.6802978515625, -30.0, 1)                   0.9
(486.6802978515625, -30.0, 1)                   0.9
(488.6802978515625, -30.0, 1)                   0.9
(477.769287109375, -30.0, 2)                    0.9
(479.769287109375, -30.0, 2)                    0.9
(481.769287109375, -30.0, 2)                    0.9
(481.59307861328125, -30.0, 2)                  0.9
(483.59307861328125, -30.0, 1)                  0.9
(485.59307861328125, -30.0, 2)                  0.9
(487.59307861328125, -30.0, 1)                  0.9
(478.5634765625, -30.0, 1)                      0.9
(480.5634765625, -30.0, 2)                      0.9
(482.5634765625, -30.0, 1)                      0.9
(480.02435302734375, -30.0, 2)                  0.9
(482.02435302734375, -30.0, 2)                  0.9
(484.02435302734375, -30.0, 1)                  0.9
(476.9237060546875, -30.0, 1)                   0.9
(478.9237060546875, -30.0, 1)                   0.9
(480.9237060546875, -30.0, 1)                   0.9
(479.8751220703125, -30.0, 1)                   0.9
(481.8751220703125, -30.0, 1)                   0.9
(483.8751220703125, -30.0, 1)                   0.9
(485.8751220703125, -30.0, 2)                   0.9
(483.13372802734375, -30.0, 2)                  0.9
(485.13372802734375, -30.0, 2)                  0.9
(479.41571044921875, -30.0, 2)                  0.9
(481.41571044921875, -30.0, 1)                  0.9
(483.41571044921875, -30.0, 2)                  0.9
(485.41571044921875, -30.0, 1)                  0.9
(480.84552001953125, -30.0, 2)                  0.9
(482.84552001953125, -30.0, 2)                  0.9
(484.84552001953125, -30.0, 2)                  0.9
(486.84552001953125, -30.0, 2)                  0.9
(475.70977783203125, -30.0, 2)                  0.9
(477.70977783203125, -30.0, 1)                  0.9
(479.70977783203125, -30.0, 2)                  0.9
(481.70977783203125, -30.0, 1)                  0.9
(482.84820556640625, -30.0, 2)                  0.9
(484.84820556640625, -30.0, 1)                  0.9
(486.84820556640625, -30.0, 1)                  0.9
(479.01458740234375, -30.0, 2)                  0.9
(481.01458740234375, -30.0, 1)                  0.9
(482.19293212890625, -30.0, 1)                  0.9
(484.19293212890625, -30.0, 1)                  0.9
(486.19293212890625, -30.0, 1)                  0.9
(477.9495849609375, -30.0, 1)                   0.9
(479.9495849609375, -30.0, 2)                   0.9
(478.3438720703125, -30.0, 2)                   0.9
(480.3438720703125, -30.0, 1)                   0.9
(482.3438720703125, -30.0, 1)                   0.9
(484.3438720703125, -30.0, 2)                   0.9
(486.3438720703125, -30.0, 1)                   0.9
(488.3438720703125, -30.0, 2)                   0.9
(482.27734375, -30.0, 2)                        0.9
(484.27734375, -30.0, 1)                        0.9
(482.627197265625, -30.0, 2)                    0.9
(484.627197265625, -30.0, 1)                    0.9
(474.0858154296875, -30.0, 1)                   0.9
(476.0858154296875, -30.0, 2)                   0.9
(478.0858154296875, -30.0, 1)                   0.9
(480.0858154296875, -30.0, 1)                   0.9
(480.77197265625, -30.0, 1)                     0.9
(482.77197265625, -30.0, 1)                     0.9
(484.77197265625, -30.0, 2)                     0.9
(486.77197265625, -30.0, 2)                     0.9
(481.7830810546875, -30.0, 2)                   0.9
(483.57806396484375, -30.0, 1)                  0.9
(485.57806396484375, -30.0, 2)                  0.9
(478.43328857421875, -30.0, 1)                  0.9
(480.43328857421875, -30.0, 1)                  0.9
(482.43328857421875, -30.0, 2)                  0.9
(484.43328857421875, -30.0, 2)                  0.9
(479.4361572265625, -30.0, 1)                   0.9
(481.4361572265625, -30.0, 2)                   0.9
(483.4361572265625, -30.0, 2)                   0.9
(482.2496337890625, -30.0, 2)                   0.9
(484.2496337890625, -30.0, 1)                   0.9
(486.2496337890625, -30.0, 1)                   0.9
(488.2496337890625, -30.0, 2)                   0.9
(482.3768310546875, -30.0, 2)                   0.9
(484.3768310546875, -30.0, 1)                   0.9
(474.5657958984375, -30.0, 2)                   0.9
(476.5657958984375, -30.0, 1)                   0.9
(478.5657958984375, -30.0, 1)                   0.9
(480.5657958984375, -30.0, 1)                   0.9
(483.26837158203125, -30.0, 2)                  0.9
(485.26837158203125, -30.0, 2)                  0.9
(487.26837158203125, -30.0, 2)                  0.9
(480.650634765625, -30.0, 1)                    0.9
(482.650634765625, -30.0, 1)                    0.9
(484.650634765625, -30.0, 2)                    0.9
(483.16943359375, -30.0, 1)                     0.9
(485.16943359375, -30.0, 2)                     0.9
(487.16943359375, -30.0, 1)                     0.9
(483.8580322265625, -30.0, 2)                   0.9
(485.8580322265625, -30.0, 2)                   0.9
(487.8580322265625, -30.0, 2)                   0.9
(489.8580322265625, -30.0, 2)                   0.9
(483.86285400390625, -30.0, 1)                  0.9
(477.614013671875, -30.0, 2)                    0.9
(479.614013671875, -30.0, 2)                    0.9
(481.614013671875, -30.0, 1)                    0.9
(483.614013671875, -30.0, 2)                    0.9
(480.50628662109375, -30.0, 1)                  0.9
(482.50628662109375, -30.0, 1)                  0.9
(479.8775634765625, -30.0, 2)                   0.9
(481.8775634765625, -30.0, 2)                   0.9
(483.8775634765625, -30.0, 2)                   0.9
(485.8775634765625, -30.0, 1)                   0.9
(481.65191650390625, -30.0, 1)                  0.9
(483.65191650390625, -30.0, 1)                  0.9
(485.65191650390625, -30.0, 2)                  0.9
(487.65191650390625, -30.0, 1)                  0.9
(476.0159912109375, -30.0, 2)                   0.9
(478.0159912109375, -30.0, 1)                   0.9
(480.0159912109375, -30.0, 1)                   0.9
(478.4976806640625, -30.0, 1)                   0.9
(480.4976806640625, -30.0, 1)                   0.9
(478.109375, -30.0, 1)                          0.9
(480.109375, -30.0, 2)                          0.9
(474.40289306640625, -30.0, 2)                  0.9
(476.40289306640625, -30.0, 2)                  0.9
(478.40289306640625, -30.0, 2)                  0.9
(480.40289306640625, -30.0, 2)                  0.9
(480.405029296875, -30.0, 1)                    0.9
(482.405029296875, -30.0, 1)                    0.9
(484.405029296875, -30.0, 1)                    0.9
(479.63287353515625, -30.0, 1)                  0.9
(481.63287353515625, -30.0, 2)                  0.9
(483.63287353515625, -30.0, 2)                  0.9
(485.63287353515625, -30.0, 2)                  0.9
(480.7440185546875, -30.0, 2)                   0.9
(482.7440185546875, -30.0, 2)                   0.9
(484.7440185546875, -30.0, 1)                   0.9
(478.390625, -30.0, 2)                          0.9
(480.390625, -30.0, 1)                          0.9
(480.2989501953125, -30.0, 2)                   0.9
(482.2989501953125, -30.0, 2)                   0.9
(484.2989501953125, -30.0, 2)                   0.9
(486.2989501953125, -30.0, 2)                   0.9
(488.2989501953125, -30.0, 1)                   0.9
(477.42681884765625, -30.0, 2)                  0.9
(479.42681884765625, -30.0, 2)                  0.9
(481.42681884765625, -30.0, 1)                  0.9
(483.42681884765625, -30.0, 2)                  0.9
(479.73626708984375, -30.0, 2)                  0.9
(481.73626708984375, -30.0, 1)                  0.9
(480.38946533203125, -30.0, 2)                  0.9
(482.38946533203125, -30.0, 1)                  0.9
(484.38946533203125, -30.0, 1)                  0.9
(478.31317138671875, -30.0, 1)                  0.9
(480.31317138671875, -30.0, 2)                  0.9
(482.31317138671875, -30.0, 2)                  0.9
